870
790
809
632
576
643
760
685
535
538
722
758
943
965
1099
1011
1162
1108
1120
1025
1216
1230
1489
1560
2172
1391
1482
1910
2323
2776
2943
3367
3200
3208
4298
4588
4019
4131
4588
4256
3791
2965
2921
3350
4711
6456
5645
7104
6911
9034
7459
7634
8000
7968
6394
6198
6518
5884
4844
5799
5699
5370
4451
5141
4158
4645
4877
4512
4943
4949
5243
5674
6693
5602
6827
6150
6511
5042
5798
9568
6617
6668
6141
6132
6262
6397
6240
5639
5396
5644
5150
5347
5516
5090
5169
5359
4878
5674
6178
6402
