28
26
30
28
16
11
25
102
150
482
259
279
242
193
249
178
604
737
238
215
161
199
287
355
405
410
393
447
528
554
627
582
987
867
1050
1463
1272
926
1030
1091
1016
1802
1196
750
867
752
914
728
734
868
660
598
634
595
539
757
620
465
585
635
596
701
691
651
676
684
552
525
711
853
680
712
1131
1245
1236
955
1520
828
1546
2072
1167
865
801
747
820
688
693
749
807
837
674
658
548
503
540
585
630
659
706
845
