239
188
296
193
194
232
289
243
260
355
284
300
277
287
256
196
100
65
136
254
294
318
465
445
457
405
444
519
571
668
711
465
475
647
548
575
811
641
672
526
318
241
126
125
129
218
239
220
224
317
242
221
304
300
266
324
348
325
313
354
336
416
310
379
377
543
519
470
527
705
427
477
828
1017
699
753
933
726
814
1008
553
675
629
584
608
720
616
654
730
789
654
716
731
1209
675
820
1031
1359
1179
1142
